,Name,Address,Latitude,Longitude
176,Pizagel's Pizza & Bakery,"2830 Southwest Fairlawn Road, Topeka",39.0152339,-95.7434052
177,Long John Silver's,"2746 Southwest Fairlawn Road, Topeka",39.0165611,-95.7432355
178,El Taquito Express,"5141 Southwest 29th Street, Topeka",39.0144444,-95.74305559999999
179,Yuki,"5632 Southwest 29th Street, Topeka",39.0153471,-95.7509066
180,Hunam Chinese Restaurant,"5005 Southwest 29th Street, Topeka",39.0138696,-95.74110200000001
181,SPIN! Pizza,"2811 Southwest Fairlawn Road suite a, Topeka",39.0163422,-95.7442581
182,Johnny's Tavern Topeka,"2821 Southwest Fairlawn Road, Topeka",39.016058,-95.744331
183,El Ranchito,"2800 Southwest Fairlawn Road, Topeka",39.01603120000001,-95.7432961
184,Amoco,"2836 Southwest Fairlawn Road, Topeka",39.015139,-95.74333999999999
185,Taco Casa,"5656 Southwest 29th Street, Topeka",39.0152379,-95.7519289
186,El Taquito Express,"5141 Southwest 29th Street, Topeka",39.0144444,-95.74305559999999
187,Pizagel's Pizza & Bakery,"2830 Southwest Fairlawn Road, Topeka",39.0152339,-95.7434052
188,Hunam Chinese Restaurant,"5005 Southwest 29th Street, Topeka",39.0138696,-95.74110200000001
189,Amoco,"2836 Southwest Fairlawn Road, Topeka",39.015139,-95.74333999999999
190,Amoco,"600 Southwest Fairlawn Road, Topeka",39.0579059,-95.7428711
191,Riegel's 20's West,"901 Southwest Fairlawn Road #101, Topeka",39.052311,-95.74372009999999
192,Godfather's Pizza,"5300 Southwest 17th Street, Topeka",39.0377184,-95.7448213
193,Taco Tico,"5222 Southwest 17th Street, Topeka",39.036834,-95.744244
194,China Pavilion,"5348 Southwest 17th Street, Topeka",39.0372578,-95.74569819999999
195,Goodcents Deli Fresh Subs,"4210 Southwest 21st Street, Topeka",39.029675,-95.72847999999999
196,El Mezcal III,"5301 Southwest 21st Street, Topeka",39.0288101,-95.74439459999999
197,Taco Villa,"5300 Southwest 21st Street A, Topeka",39.0298077,-95.74471969999999
198,Hog Wild Pit Bar-B-Q,"5330 Southwest 21st Street, Topeka",39.02967719999999,-95.74570159999999
199,Long John Silver's,"2746 Southwest Fairlawn Road, Topeka",39.0165611,-95.7432355
200,Pizagel's Pizza & Bakery,"2830 Southwest Fairlawn Road, Topeka",39.0152339,-95.7434052
201,El Taquito Express,"5141 Southwest 29th Street, Topeka",39.0144444,-95.74305559999999
202,Hunam Chinese Restaurant,"5005 Southwest 29th Street, Topeka",39.0138696,-95.74110200000001
203,El Ranchito,"2800 Southwest Fairlawn Road, Topeka",39.01603120000001,-95.7432961
204,Amoco,"2836 Southwest Fairlawn Road, Topeka",39.015139,-95.74333999999999
205,SPIN! Pizza,"2811 Southwest Fairlawn Road suite a, Topeka",39.0163422,-95.7442581
206,Johnny's Tavern Topeka,"2821 Southwest Fairlawn Road, Topeka",39.016058,-95.744331
207,Hunam Chinese Restaurant,"5005 Southwest 29th Street, Topeka",39.0138696,-95.74110200000001
208,Godfather's Pizza Express,"1811 Northwest Brickyard Road, Topeka",39.08299179999999,-95.7250523
209,Subway,"1811 Northwest Brickyard Road, Topeka",39.0823461,-95.7257297
210,Subway,"1811 Northwest Brickyard Road, Topeka",39.0823461,-95.7257297
211,Godfather's Pizza Express,"1811 Northwest Brickyard Road, Topeka",39.08299179999999,-95.7250523
212,Subway,"1151 Southwest Gage Boulevard, Topeka",39.04716070000001,-95.7250854
213,Paisano's Ristorante,"4043 Southwest 10th Avenue, Topeka",39.0493576,-95.72673410000002
214,Herman's Meat & Smokehouse,"2011 Southwest Huntoon Street, Topeka",39.0437085,-95.72912579999999
215,Marco's Pizza,"1401 Southwest Gage Boulevard, Topeka",39.041652,-95.725667
216,McDonald's,"1201 Southwest Gage Boulevard, Topeka",39.0453464,-95.72518989999999
217,Sonic Drive-In,"1221 Southwest Gage Boulevard, Topeka",39.0443654,-95.72535450000001
218,Annie's Place,"4014 Southwest Gage Center Drive, Topeka",39.0432577,-95.7268352
219,Papa Murphy's | Take 'N' Bake Pizza,"1035 South West, Southwest Gage Boulevard, Topeka",39.0496415,-95.725483
220,Wendy's,"1251 Southwest Gage Boulevard, Topeka",39.0432508,-95.72519659999999
221,Skinny's Sports Bar & Grill,"4016 Southwest Huntoon Street, Topeka",39.044487,-95.72666799999999
222,Herman's Meat & Smokehouse,"4211 Southwest Huntoon Street, Topeka",39.0437002,-95.7290057
223,Glory Days Pizza - Fleming Place,"1033 Southwest Gage Boulevard, Topeka",39.04983199999999,-95.725465
224,Blackbird,"4025 Southwest 10th Avenue, Topeka",39.04985079999999,-95.7271385
225,Arby's,"1187 Southwest Gage Boulevard, Topeka",39.04607129999999,-95.7251422
226,Baking Traditions,"4036 Southwest Huntoon Street, Topeka",39.044173,-95.72679409999999
227,Los Charros,"4111 Southwest Gage Center Drive, Topeka",39.042607,-95.72721630000001
228,Marco's Pizza,"1401 Southwest Gage Boulevard, Topeka",39.041652,-95.725667
229,Herman's Meat & Smokehouse,"2011 Southwest Huntoon Street, Topeka",39.0437085,-95.72912579999999
230,Annie's Place,"4014 Southwest Gage Center Drive, Topeka",39.0432577,-95.7268352
231,Wendy's,"1251 Southwest Gage Boulevard, Topeka",39.0432508,-95.72519659999999
232,Sonic Drive-In,"1221 Southwest Gage Boulevard, Topeka",39.0443654,-95.72535450000001
233,Herman's Meat & Smokehouse,"4211 Southwest Huntoon Street, Topeka",39.0437002,-95.7290057
234,Skinny's Sports Bar & Grill,"4016 Southwest Huntoon Street, Topeka",39.044487,-95.72666799999999
235,Los Charros,"4111 Southwest Gage Center Drive, Topeka",39.042607,-95.72721630000001
236,Baking Traditions,"4036 Southwest Huntoon Street, Topeka",39.044173,-95.72679409999999
237,McDonald's,"1201 Southwest Gage Boulevard, Topeka",39.0453464,-95.72518989999999
238,Cook's American Grill,"1936 Southwest Gage Boulevard, Topeka",39.03184419999999,-95.7245643
239,Schlotzsky's,"2019 Southwest Gage Boulevard, Topeka",39.0305526,-95.7259309
240,Goodcents Deli Fresh Subs,"4210 Southwest 21st Street, Topeka",39.029675,-95.72847999999999
241,Pizza Hut,"2119 Southwest Gage Boulevard, Topeka",39.02824080000001,-95.7252431
242,Specks Bar & Grill,"2105 Southwest Mission Avenue, Topeka",39.029231,-95.726354
243,Dunkin',"4009 Southwest 21st Street, Topeka",39.0291848,-95.7269628
244,Jimmy John's,"2038 Southwest Gage Boulevard ste a, Topeka",39.0298893,-95.7246148
245,Spangles,"2037 Southwest Gage Boulevard, Topeka",39.029737,-95.72537700000001
246,KFC,"3920 Southwest 21st Street, Topeka",39.02985340000001,-95.72595439999999
247,Freddy's Frozen Custard & Steakburgers,"2135 Southwest Gage Boulevard, Topeka",39.0278229,-95.7254162
248,Real Meals To Go,"Southwest Mission Avenue, Topeka",39.0295995,-95.7264443
249,Cook's American Grill,"1936 Southwest Gage Boulevard, Topeka",39.03184419999999,-95.7245643
250,LaRocca's Pizza,"3100 Southwest Gage Boulevard, Topeka",39.0113119,-95.727903
251,Sonic Drive-In,"3820 Southwest 29th Street, Topeka",39.0152444,-95.7249138
252,Dairy Queen Grill & Chill,"3320 Southwest 29th Street, Topeka",39.0153357,-95.72012989999999
253,LaRocca's Pizza,"3100 Southwest Gage Boulevard, Topeka",39.0113119,-95.727903
254,Sonic Drive-In,"3820 Southwest 29th Street, Topeka",39.0152444,-95.7249138
255,Little Caesars Pizza,"2620 Southwest 6th Avenue b, Topeka",39.0591329,-95.7076579
256,Subway,"1151 Southwest Gage Boulevard, Topeka",39.04716070000001,-95.7250854
257,Church's Chicken,"3001 Southwest 10th Avenue, Topeka",39.0510211,-95.7146673
258,Papa Murphy's | Take 'N' Bake Pizza,"1035 South West, Southwest Gage Boulevard, Topeka",39.0496415,-95.725483
259,Glory Days Pizza - Fleming Place,"1033 Southwest Gage Boulevard, Topeka",39.04983199999999,-95.725465
260,Arby's,"1187 Southwest Gage Boulevard, Topeka",39.04607129999999,-95.7251422
261,Fuzzy's Taco Shop,"2614 Southwest 17th Street, Topeka",39.037069,-95.710403
262,Chez Yasu,"2701 Southwest 17th Street B, Topeka",39.036713,-95.711168
263,Pizza Hut,"2119 Southwest Gage Boulevard, Topeka",39.02824080000001,-95.7252431
264,Jimmy John's,"2038 Southwest Gage Boulevard ste a, Topeka",39.0298893,-95.7246148
265,Spangles,"2037 Southwest Gage Boulevard, Topeka",39.029737,-95.72537700000001
266,Freddy's Frozen Custard & Steakburgers,"2135 Southwest Gage Boulevard, Topeka",39.0278229,-95.7254162
267,Cook's American Grill,"1936 Southwest Gage Boulevard, Topeka",39.03184419999999,-95.7245643
268,Tequilas Mexican Restaurant and Bar,"2911 Southwest 29th Street, Topeka",39.01429139999999,-95.7147641
269,Brookwood Shopping Center,"2709 Southwest 29th Street, Topeka",39.0144204,-95.7137121
270,Dairy Queen Grill & Chill,"3320 Southwest 29th Street, Topeka",39.0153357,-95.72012989999999
271,Saigon,"3200 Southwest 29th Street, Topeka",39.01528500000001,-95.7172253
272,4 Guys Bar & Grill,"2835 Southwest 29th Street, Topeka",39.0141338,-95.7140307
273,SoulFire Nutrition,"2839 Southwest 29th Street Brookwood Shopping Center, Topeka",39.0140509,-95.71391129999999
274,Sonic Drive-In,"3820 Southwest 29th Street, Topeka",39.0152444,-95.7249138
275,Tequilas Mexican Restaurant and Bar,"2911 Southwest 29th Street, Topeka",39.01429139999999,-95.7147641
276,Brookwood Shopping Center,"2709 Southwest 29th Street, Topeka",39.0144204,-95.7137121
277,SoulFire Nutrition,"2839 Southwest 29th Street Brookwood Shopping Center, Topeka",39.0140509,-95.71391129999999
278,4 Guys Bar & Grill,"2835 Southwest 29th Street, Topeka",39.0141338,-95.7140307
279,Saigon,"3200 Southwest 29th Street, Topeka",39.01528500000001,-95.7172253
280,Little Caesars Pizza,"2620 Southwest 6th Avenue b, Topeka",39.0591329,-95.7076579
281,Hardee's,"2424 Southwest 6th Avenue, Topeka",39.0590795,-95.7056157
282,Bobo's Drive In,"2300 Southwest 10th Avenue, Topeka",39.0515383,-95.7062523
283,Mexican Taco Shop,"1901 Southwest 10th Avenue, Topeka",39.0511206,-95.70064219999999
284,Bobo's Drive In,"2300 Southwest 10th Avenue, Topeka",39.0515383,-95.7062523
285,Burger King,"1800 South West, Southwest 10th Street, Topeka",39.05167499999999,-95.6995304
286,Church's Chicken,"3001 Southwest 10th Avenue, Topeka",39.0510211,-95.7146673
287,Fuzzy's Taco Shop,"2614 Southwest 17th Street, Topeka",39.037069,-95.710403
288,Margarita's Jalisco,"1616 Southwest 17th Street, Topeka",39.0371215,-95.6997279
289,Chez Yasu,"2701 Southwest 17th Street B, Topeka",39.036713,-95.711168
290,Brookwood Shopping Center,"2709 Southwest 29th Street, Topeka",39.0144204,-95.7137121
291,SoulFire Nutrition,"2839 Southwest 29th Street Brookwood Shopping Center, Topeka",39.0140509,-95.71391129999999
